,name,country,city,web,PIC,stage_order,stage_name,tweet_count,tweet_length,tweet_rate,original_ratio,retweeted_ratio,replied_to_ratio,quoted_ratio,quoted_replied_to_ratio,retweet_count,retweet_ratio,retweet_rate,reply_count,reply_ratio,reply_rate,like_count,like_rate,like_ratio,quote_count,quote_rate,quote_ratio,engagement_ratio,stage_success
669,N.P.T. S.R.L.,ITALY,VALSAMOGGIA BO,,917744355,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1236,ADVANCED MATERIALS SRL,ITALY,LAIVES,http://www.airlite.eu,935677812,1,INCEPTION,636.0,170.5503144654088,1.1216931216931216,0.6305031446540881,0.24528301886792453,0.050314465408805034,0.07389937106918239,,44841.0,70.50471698113208,79.08465608465609,20.0,0.031446540880503145,0.03527336860670194,547.0,0.9647266313932981,0.860062893081761,547.0,0.9647266313932981,0.860062893081761,71.40880503144655,0
1643,GRAPHENEA SA,SPAIN,SAN SEBASTIAN GUIPUZCOA,http://www.graphenea.com,971995582,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
331,CROIVALVE LIMITED,IRELAND,DUBLIN,http://www.croivalve.com,909573463,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
614,OU COGNUSE,ESTONIA,TALLINN,http://www.cognuse.com,916757671,1,INCEPTION,126.0,137.015873015873,0.049900990099009904,0.42857142857142855,0.4444444444444444,0.015873015873015872,0.1111111111111111,,637.0,5.055555555555555,0.2522772277227723,4.0,0.031746031746031744,0.0015841584158415843,96.0,0.03801980198019802,0.7619047619047619,96.0,0.03801980198019802,0.7619047619047619,5.880952380952381,0
1030,ATTOMARKER LIMITED,UNITED KINGDOM,EXETER,http://www.attomarker.com,930184605,1,INCEPTION,66.0,181.92424242424244,0.04127579737335835,0.4696969696969697,0.25757575757575757,0.12121212121212122,0.15151515151515152,,467.0,7.075757575757576,0.29205753595997497,19.0,0.2878787878787879,0.011882426516572859,83.0,0.05190744215134459,1.2575757575757576,83.0,0.05190744215134459,1.2575757575757576,8.772727272727273,0
266,NEOMEDLIGHT,FRANCE,VILLEURBANNE,http://www.neomedlight.com,906740675,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1704,"ROVALMA, S.A",SPAIN,TERRASSA,http://www.rovalma.com,996728545,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
545,"STME, LDA",PORTUGAL,PORTO SALVO,http://www.fibersail.com,913967854,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1109,CASCADE,FRANCE,CLAMART,,934348718,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
105,SAGANATURA EHF,ICELAND,HAFNARFJORDUR,,902859414,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1693,WORLDSENSING S.L.N.E.,SPAIN,BARCELONA,http://www.worldsensing.com,993322002,1,INCEPTION,339.0,133.15634218289085,0.6506717850287908,0.4896755162241888,0.46607669616519176,0.0058997050147492625,0.038348082595870206,,13807.0,40.72861356932153,26.500959692898274,11.0,0.032448377581120944,0.02111324376199616,229.0,0.43953934740882916,0.6755162241887905,229.0,0.43953934740882916,0.6755162241887905,41.48082595870206,1
1695,SURFACE EFFECT SHIPS EUROPE AS,NORWAY,SANDEFJORD,http://www.seseu.com,995367926,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
630,BLUEMATER SA,PORTUGAL,PORTO,http://www.bluemater.com,916990083,1,INCEPTION,132.0,129.13636363636363,0.4583333333333333,0.15151515151515152,0.8181818181818182,0.015151515151515152,0.015151515151515152,,6929.0,52.49242424242424,24.05902777777778,1.0,0.007575757575757576,0.003472222222222222,23.0,0.0798611111111111,0.17424242424242425,23.0,0.0798611111111111,0.17424242424242425,52.696969696969695,0
683,APITIC,FRANCE,LANNION,http://www.apitic.com,918040787,1,INCEPTION,45.0,146.24444444444444,0.03643724696356275,0.5777777777777777,0.3111111111111111,,0.1111111111111111,,55.0,1.2222222222222223,0.044534412955465584,0.0,0.0,0.0,38.0,0.03076923076923077,0.8444444444444444,38.0,0.03076923076923077,0.8444444444444444,2.111111111111111,0
20,EXVASTAT (IRELAND) LIMITED,IRELAND,DUBLIN,http://www.exvastat.com,897548761,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
870,BICOSOME SL,SPAIN,BARCELONA,http://www.bicosome.com,924453263,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
242,MOTEG GMBH,GERMANY,FLENSBURG,http://www.moteg.de,905983881,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
50,NORDIC-NEUROSTIM APS,DENMARK,AALBORG,http://www.nordicneurostim.com,899463929,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
915,CARSHARE VENTURES BV,NETHERLANDS,UTRECHT,http://www.snappcar.nl,925880909,1,INCEPTION,2534.0,112.8318863456985,1.9858934169278997,0.4593528018942384,0.14601420678768745,0.39384372533543804,0.0007892659826361484,,2643.0,1.04301499605367,2.0713166144200628,701.0,0.27663772691397,0.549373040752351,514.0,0.40282131661442006,0.20284135753749014,514.0,0.40282131661442006,0.20284135753749014,1.5228887134964484,1
441,MIRMEX MOTOR,BELGIUM,CHIMAY,,911270381,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
707,KASKO LTD,UNITED KINGDOM,LONDON,http://www.kasko.io,918628025,1,INCEPTION,585.0,243.37435897435898,0.5780632411067194,0.9299145299145299,0.037606837606837605,0.018803418803418803,0.013675213675213675,,195.0,0.3333333333333333,0.19268774703557312,17.0,0.02905982905982906,0.016798418972332016,495.0,0.4891304347826087,0.8461538461538461,495.0,0.4891304347826087,0.8461538461538461,1.258119658119658,0
1149,"SOMAPROBES, S.L.",SPAIN,DONOSTIA,http://www.somaprobes.com,934649127,1,INCEPTION,273.0,192.27106227106228,0.5405940594059406,0.45054945054945056,0.38095238095238093,0.1684981684981685,,,7102.0,26.014652014652015,14.063366336633663,46.0,0.1684981684981685,0.09108910891089109,287.0,0.5683168316831683,1.0512820512820513,287.0,0.5683168316831683,1.0512820512820513,27.26007326007326,0
1253,3ANTS DEVELOPMENT & STRATEGIES S.L.,SPAIN,CADIZ,http://www.threeants.tumblr.com,936150784,1,INCEPTION,69.0,217.81159420289856,0.22258064516129034,0.7681159420289855,0.10144927536231885,0.043478260869565216,0.08695652173913043,,95.0,1.3768115942028984,0.3064516129032258,14.0,0.2028985507246377,0.04516129032258064,204.0,0.6580645161290323,2.9565217391304346,204.0,0.6580645161290323,2.9565217391304346,4.608695652173913,1
822,AM TECHNOLOGY LIMITED,UNITED KINGDOM,LONDON,http://www.airlite.com,923089734,1,INCEPTION,636.0,170.5503144654088,1.1216931216931216,0.6305031446540881,0.24528301886792453,0.050314465408805034,0.07389937106918239,,44841.0,70.50471698113208,79.08465608465609,20.0,0.031446540880503145,0.03527336860670194,547.0,0.9647266313932981,0.860062893081761,547.0,0.9647266313932981,0.860062893081761,71.40880503144655,0
301,6DEGREES LTD,ISRAEL,TEL AVIV,http://6degrees.tech,908172686,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
172,TEA ILETISIM TEKNOLOJILERI SANAYI VE TICARET LIMITED SIRKETI,TURKEY,ISTANBUL,http://www.tea-networks.com,905003308,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
284,VIBROSONIC GMBH,GERMANY,MANNHEIM,http://www.vibrosonic.de,907648983,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
920,GLEECHI AB,SWEDEN,STOCKHOLM,http://www.gleechi.com,926117686,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1620,ARCAM AB,SWEDEN,MOLNDAL,http://www.arcam.com,966420313,1,INCEPTION,2691.0,191.30694908955778,1.481012658227848,0.6068376068376068,0.346711259754738,0.016350798959494612,0.030100334448160536,,15941.0,5.923820141211445,8.77325261419923,326.0,0.12114455592716462,0.1794166208035223,17957.0,9.882773802971931,6.672984020810108,17957.0,9.882773802971931,6.672984020810108,12.9338535860275,0
344,JPU.IO LTD,ISRAEL,PETACH TIKVA,,910101822,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
306,RHOVAC APS,DENMARK,HØRSHOLM,http://www.rhovac.com,908400830,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1720,Q-INTERLINE A/S,DENMARK,ROSKILDE,http://www.q-interline.com,997981300,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
922,DARES TECHNOLOGY,SPAIN,CASTELLDEFELS,http://www.dares.tech,926163373,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1549,PHERECYDES PHARMA SA,FRANCE,ROMAINVILLE,http://www.pherecydes-pharma.com,952968159,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,1
167,PAYLEAD,FRANCE,BORDEAUX,http://www.paylead.fr,904961889,1,INCEPTION,590.0,175.9186440677966,0.8038147138964578,0.5847457627118644,0.288135593220339,0.03898305084745763,0.08813559322033898,,1490.0,2.5254237288135593,2.0299727520435966,26.0,0.04406779661016949,0.035422343324250684,769.0,1.047683923705722,1.3033898305084746,769.0,1.047683923705722,1.3033898305084746,3.905084745762712,1
421,AVINERO AB,SWEDEN,MALMO,http://avionero.com,911032149,1,INCEPTION,132.0,161.9848484848485,0.12595419847328243,0.803030303030303,0.06060606060606061,0.12121212121212122,0.015151515151515152,,15221.0,115.31060606060606,14.523854961832061,12.0,0.09090909090909091,0.011450381679389313,208.0,0.1984732824427481,1.5757575757575757,208.0,0.1984732824427481,1.5757575757575757,117.0,0
225,TRACEGROW OY,FINLAND,KARSAMAKI,http://www.tracegrow.com,905863892,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
12,COVID-19 TELEMEDICINE APS,DENMARK,NIVÅ,http://www.covid-19telemedicine.com,895062069,1,INCEPTION,58.0,253.74137931034483,0.16246498599439776,0.9827586206896551,,0.017241379310344827,,,6.0,0.10344827586206896,0.01680672268907563,0.0,0.0,0.0,19.0,0.05322128851540616,0.3275862068965517,19.0,0.05322128851540616,0.3275862068965517,0.43103448275862066,0
1317,RECYCLING TECHNOLOGIES LTD.,UNITED KINGDOM,SWINDON,http://www.recyclingtechnologies.co.uk,937900567,1,INCEPTION,644.0,128.93478260869566,0.6013071895424836,0.7531055900621118,0.1956521739130435,0.040372670807453416,0.010869565217391304,,1721.0,2.672360248447205,1.6069094304388423,26.0,0.040372670807453416,0.02427637721755369,436.0,0.40709617180205415,0.6770186335403726,436.0,0.40709617180205415,0.6770186335403726,3.43944099378882,1
1092,XNOVO TECHNOLOGY APS,DENMARK,KOGE,http://www.xnovotech.com,934009412,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
90,GREENVOLT NANOMA EHF,ICELAND,REYKJAVIK,,901250378,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1332,BIG DATA SCORING,ESTONIA,TALLINN,http://www.bigdatascoring.com,938001835,1,INCEPTION,62.0,113.61290322580645,0.08020698576972833,0.5967741935483871,0.3709677419354839,,0.03225806451612903,,113.0,1.8225806451612903,0.1461836998706339,3.0,0.04838709677419355,0.0038809831824062097,79.0,0.10219922380336352,1.2741935483870968,79.0,0.10219922380336352,1.2741935483870968,3.161290322580645,0
1444,WATGRID LDA,PORTUGAL,AVEIRO,http://www.watgrid.com,941735559,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
857,POLTREG SPOLKA AKCYJNA,POLAND,GDANSK,http://www.poltreg.com,924210084,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1494,TALAIA NETWORKS SL,SPAIN,BARCELONA,http://www.talaianetworks.com,950652866,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1493,REMONI APS,DENMARK,OSTBIRK,http://www.remoni.eu,950472931,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
304,CUBBIT SRL,ITALY,BOLOGNA,http://www.cubbit.io,908323424,1,INCEPTION,576.0,176.85416666666666,0.6744730679156908,0.6163194444444444,0.041666666666666664,0.3246527777777778,0.017361111111111112,,681.0,1.1822916666666667,0.797423887587822,100.0,0.1736111111111111,0.117096018735363,2472.0,2.8946135831381734,4.291666666666667,2472.0,2.8946135831381734,4.291666666666667,5.673611111111111,1
1360,GENOMIC EXPRESSION APS,DENMARK,KOBENHAVN NV,http://www.genomicexpression.com,938213489,1,INCEPTION,7878.0,146.04671236354406,4.878018575851393,0.4551916730134552,0.506092916984006,0.02691038334602691,0.011678090886011678,0.00012693577050012695,4116868.0,522.5778116273166,2549.14427244582,809.0,0.10269103833460269,0.5009287925696595,11971.0,7.412383900928792,1.5195481086570195,11971.0,7.412383900928792,1.5195481086570195,524.2641533384108,0
1698,NEL HYDROGEN AS,DENMARK,HERNING,http://www.h2logic.com,996205230,1,INCEPTION,1461.0,159.88911704312116,0.5860409145607701,0.45516769336071183,0.40451745379876797,0.06297056810403832,0.07734428473648186,,16884.0,11.5564681724846,6.772563176895307,1526.0,1.0444900752908965,0.6121139189731247,57196.0,22.94263939029282,39.148528405201915,57196.0,22.94263939029282,39.148528405201915,52.60848733744011,0
1686,BUNT PLANET SL,SPAIN,SAN SEBASTIAN GIPUZKOA,http://www.donewtech.com,990613956,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
490,SAMAN TREE MEDICAL SA,SWITZERLAND,LAUSANNE,http://www.samantree.com,912125242,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,1
74,FACTMATA LIMITED,UNITED KINGDOM,LONDON,http://www.factmata.com,900395226,1,INCEPTION,1067.0,155.1237113402062,0.7788321167883212,0.2942830365510778,0.5042174320524836,0.1218369259606373,0.07966260543580131,,61865.0,57.980318650421744,45.15693430656934,107.0,0.10028116213683223,0.0781021897810219,1670.0,1.218978102189781,1.5651358950328023,1670.0,1.218978102189781,1.5651358950328023,59.70196813495782,0
515,DNA SCRIPT SAS,FRANCE,PARIS,http://www.dnascript.co,912702392,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1095,"ABILITY PHARMACEUTICALS, SL",BARCELONA,BELLATERRA,http://www.abilitypharma.com,934112329,1,INCEPTION,267.0,152.80149812734084,0.10570071258907364,0.31086142322097376,0.6741573033707865,0.0149812734082397,,,4053.0,15.179775280898877,1.6045130641330165,10.0,0.03745318352059925,0.00395882818685669,294.0,0.1163895486935867,1.101123595505618,294.0,0.1163895486935867,1.101123595505618,16.38951310861423,1
561,DYEMANSION GMBH,GERMANY,PLANEGG-MUNICH,http://www.dyemansion.de,915153388,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,1
179,HAFINUM LABS APS,DENMARK,KOBENHAVN,http://hafniumlabs.com,905097010,1,INCEPTION,3.0,290.0,0.005607476635514018,0.3333333333333333,,,0.6666666666666666,,1.0,0.3333333333333333,0.001869158878504673,0.0,0.0,0.0,7.0,0.013084112149532711,2.3333333333333335,7.0,0.013084112149532711,2.3333333333333335,3.0,0
109,"CLEVERLY, LDA",PORTUGAL,LISBOA,http://www.cleverly.ai,902887350,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
116,WAVEFOIL AS,NORWAY,TRONDHEIM,http://www.wavefoil.com,903299115,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
293,TUSTI,NETHERLANDS,EINDHOVEN,http://www.tusti.nl,907807772,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1100,SENZAGEN AB,SWEDEN,LUND,http://www.senzagen.com,934277520,1,INCEPTION,452.0,189.46681415929203,0.2404255319148936,0.8495575221238938,0.10176991150442478,,0.048672566371681415,,1197.0,2.648230088495575,0.6367021276595745,26.0,0.05752212389380531,0.013829787234042552,1558.0,0.8287234042553191,3.4469026548672566,1558.0,0.8287234042553191,3.4469026548672566,6.285398230088496,0
1072,OSAUHING ANF DEVELOPMENT,ESTONIA,TALLINN,http://www.nafen.eu,931562684,1,INCEPTION,81.0,117.34567901234568,0.4263157894736842,0.7901234567901234,0.19753086419753085,0.012345679012345678,,,72.0,0.8888888888888888,0.37894736842105264,2.0,0.024691358024691357,0.010526315789473684,2.0,0.010526315789473684,0.024691358024691357,2.0,0.010526315789473684,0.024691358024691357,0.9382716049382716,1
643,LIBERDI LTD,ISRAEL,MISGAV,http://www.liberdi.com,917230158,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
772,OCEAN CLEANER TECNOLOGY SL,SPAIN,EL PUERTO DE SANTA MARIA,http://www.oceancleaner.es,920774441,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1454,SPECTRAL ENGINES OY,FINLAND,HELSINKI,http://www.spectralengines.com,942738248,1,INCEPTION,625.0,220.6048,0.3292939936775553,0.864,0.0704,0.0096,0.056,,1097.0,1.7552,0.5779768177028451,17.0,0.0272,0.008956796628029505,1008.0,0.5310853530031612,1.6128,1008.0,0.5310853530031612,1.6128,3.5136,0
1222,LINGVIST TECHNOLOGIES OU,ESTONIA,TALLINN,http://lingvist.io,935435021,1,INCEPTION,2805.0,144.2071301247772,1.0730680948737568,0.5169340463458111,0.1447415329768271,0.3140819964349376,0.024242424242424242,,4543.0,1.619607843137255,1.7379495026778884,415.0,0.14795008912655971,0.15876052027543994,2860.0,1.0941086457536342,1.0196078431372548,2860.0,1.0941086457536342,1.0196078431372548,2.833868092691622,0
622,BUSUP TECHNOLOGIES SL,SPAIN,SANT BOI DE LLOBREGAT,http://www.busup.com,916936830,1,INCEPTION,357.0,187.45658263305322,0.26842105263157895,0.6106442577030813,0.20448179271708683,0.14285714285714285,0.04201680672268908,,448.0,1.2549019607843137,0.3368421052631579,21.0,0.058823529411764705,0.015789473684210527,576.0,0.4330827067669173,1.6134453781512605,576.0,0.4330827067669173,1.6134453781512605,2.9635854341736696,1
1426,IBERITAL DE RECAMBIOS SA,SPAIN,BARCELONA,http://www.iberital.com,940932981,1,INCEPTION,322.0,220.35403726708074,0.19258373205741627,0.9099378881987578,0.059006211180124224,0.015527950310559006,0.015527950310559006,,190.0,0.5900621118012422,0.11363636363636363,5.0,0.015527950310559006,0.0029904306220095694,971.0,0.5807416267942583,3.015527950310559,971.0,0.5807416267942583,3.015527950310559,3.6677018633540373,0
409,SULAPAC OY,FINLAND,HELSINKI,http://www.sulapac.com,910901490,1,INCEPTION,183.0,170.34972677595627,0.19934640522875818,0.44808743169398907,0.36065573770491804,0.08743169398907104,0.10382513661202186,,772.0,4.218579234972678,0.840958605664488,34.0,0.18579234972677597,0.037037037037037035,1569.0,1.7091503267973855,8.573770491803279,1569.0,1.7091503267973855,8.573770491803279,13.431693989071038,1
636,SOCIALDIABETES SL,SPAIN,BARCELONA,http://www.socialdiabetes.com,917092612,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1726,3E,BELGIUM,BRUSSEL,http://www.3e.eu,998314786,1,INCEPTION,269.0,222.5539033457249,0.20134730538922155,0.8066914498141264,0.14869888475836432,0.026022304832713755,0.01858736059479554,,725.0,2.6951672862453533,0.5426646706586826,29.0,0.10780669144981413,0.021706586826347306,861.0,0.6444610778443114,3.200743494423792,861.0,0.6444610778443114,3.200743494423792,6.12639405204461,0
288,"DIDIMO, UNIPESSOAL LDA",PORTUGAL,LECA DA PALMEIRA,http://www.mydidimo.com,907699908,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1553,MICROGAIA BIOTECH SL,SPAIN,MURCIA,http://www.microgaia.es,953115405,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
337,ALTAR,FRANCE,EVRY,http://www.altar.bio,909773865,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1269,BOGEN ELECTRONIC GMBH,GERMANY,BERLIN,http://www.bogen-electronic.com,936453133,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1662,SKYMARK PACKAGING INTERNATIONAL LIMITED,UNITED KINGDOM,ILKESTON,http://www.skymark.co.uk,983844423,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1012,PENTABIOL SL,SPAIN,ESQUIROZ,http://www.probisan.es,929986046,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
46,DEVELOP DIVERSE APS,DENMARK,FREDERIKSBERG,http://www.developdiverse.com,899437933,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
747,G R GAMBERINI SRL,ITALY,CASTESANO,http://www.impolveratori.it,919713164,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
753,SYNDIVIA,FRANCE,ILLKIRCH GRAFFENSTADEN,http://www.syndivia.com,920069639,1,INCEPTION,1.0,135.0,0.0,1.0,,,,,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,6.0,0
462,SENSIBEL AS,NORWAY,OSLO,http://www.sensibeltech.com,911727833,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1550,PULVERIT SPA,ITALY,MILANO,http://www.pulverit.it,952986492,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1561,POLEWALL AS,NORWAY,KRISTIANSAND,http://www.polewall.com,953698375,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1419,STREAMDATA.IO,FRANCE,MEYLAN,http://www.streamdata.io,940482707,1,INCEPTION,5872.0,170.81846049046322,2.641475483580747,0.6239782016348774,0.34826294277929154,0.01430517711171662,0.01345367847411444,,24019.0,4.090429155313352,10.804768331084121,159.0,0.02707765667574932,0.07152496626180836,10931.0,4.917228969860549,1.8615463215258856,10931.0,4.917228969860549,1.8615463215258856,6.04700272479564,0
424,MAX HOLDER GMBH,GERMANY,METZINGEN,http://www.max-holder.com,911053586,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
325,ATRIAN MEDICAL LIMITED,IRELAND,GALWAY,http://www.atrianmedical.com,909383149,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
664,VECTORIOUS MEDICAL TECHNOLOGIES LTD,ISRAEL,TEL AVIV JAFFA,http://www.vectoriousmedtech.com,917598176,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,1
350,BOTSANDUS LTD,UNITED KINGDOM,BOURNE END,,910321333,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
447,CYPHEME,FRANCE,PARIS,http://www.cypheme.com,911398324,1,INCEPTION,98.0,197.87755102040816,0.08065843621399177,0.7244897959183674,0.1836734693877551,0.04081632653061224,0.05102040816326531,,115.0,1.1734693877551021,0.09465020576131687,8.0,0.08163265306122448,0.006584362139917695,51.0,0.04197530864197531,0.5204081632653061,51.0,0.04197530864197531,0.5204081632653061,1.7959183673469388,0
1183,DIANIA TECHNOLOGIES LIMITED,IRELAND,GALWAY,,934968451,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1041,TORQWAY SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,POLAND,TORUN,http://www.torqway.com,930320017,1,INCEPTION,145.0,178.58620689655172,0.11983471074380166,0.6344827586206897,0.013793103448275862,0.18620689655172415,0.16551724137931034,,2074.0,14.303448275862069,1.7140495867768595,16.0,0.1103448275862069,0.013223140495867768,183.0,0.15123966942148762,1.2620689655172415,183.0,0.15123966942148762,1.2620689655172415,15.73793103448276,0
1242,ADA HEALTH GMBH,GERMANY,BERLIN,,935923028,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1639,OPENNEBULA SYSTEMS SL,SPAIN,MADRID,http://www.opennebula.systems,969580476,1,INCEPTION,747.0,209.76572958500668,0.8163934426229508,0.5676037483266398,0.2463186077643909,0.11512717536813923,0.06961178045515395,0.0013386880856760374,14394.0,19.269076305220885,15.731147540983606,110.0,0.14725568942436412,0.12021857923497267,3900.0,4.262295081967213,5.220883534136546,3900.0,4.262295081967213,5.220883534136546,24.765729585006692,0
754,MONIDOR OY,FINLAND,OULU,http://www.monidor.com,920081958,1,INCEPTION,17.0,232.05882352941177,0.03908045977011494,0.9411764705882353,,,0.058823529411764705,,18.0,1.0588235294117647,0.041379310344827586,1.0,0.058823529411764705,0.0022988505747126436,53.0,0.12183908045977011,3.1176470588235294,53.0,0.12183908045977011,3.1176470588235294,4.529411764705882,0
138,ONDOSIS AB,SWEDEN,MÖLNDAL,http://www.ondosis.com,904158923,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,1
451,NEWPACE LTD,ISRAEL,CAESAREA,,911414038,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
699,AMPACIMON,BELGIUM,GRACE HOLLOGNE,http://www.ampacimon.com,918352351,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1490,NATURAL GRASS,FRANCE,PARIS,http://www.naturalgrass.fr,950135080,1,INCEPTION,945.0,135.97142857142856,0.36193029490616624,0.30052910052910053,0.5291005291005291,0.05925925925925926,0.1111111111111111,,23013.0,24.35238095238095,8.813864419762544,87.0,0.09206349206349207,0.033320566832631175,2950.0,1.1298353121409421,3.121693121693122,2950.0,1.1298353121409421,3.121693121693122,27.622222222222224,0
830,THE THINGS INDUSTRIES BV,NETHERLANDS,AMSTERDAM,http://www.thethingsnetwork.org,923521287,1,INCEPTION,14362.0,147.69036345912826,6.513378684807257,0.24453418743907535,0.6739312073527364,0.059323214037042195,0.022072134800167106,0.0001392563709789723,75104.0,5.2293552430023675,34.06077097505669,1174.0,0.08174348976465673,0.5324263038548753,31425.0,14.251700680272108,2.188065729007102,31425.0,14.251700680272108,2.188065729007102,7.58536415541011,0
1102,CYDAR LIMITED,UNITED KINGDOM,BARRINGTON,http://www.cydar.co.uk,934302837,1,INCEPTION,45.0,126.15555555555555,0.06293706293706294,0.35555555555555557,0.6444444444444445,,,,128.0,2.8444444444444446,0.17902097902097902,3.0,0.06666666666666667,0.004195804195804196,8.0,0.011188811188811189,0.17777777777777778,8.0,0.011188811188811189,0.17777777777777778,3.088888888888889,1
950,COGNE MACCHINE TESSILI SPA,ITALY,IMOLA BO,,927163637,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1019,FRACTALGARDEN SRL,ITALY,SESTO SAN GIOVANNI MILANO,http://www.fractalgarden.com,930078681,1,INCEPTION,17.0,118.23529411764706,0.022397891963109356,0.9411764705882353,,,0.058823529411764705,,8.0,0.47058823529411764,0.010540184453227932,0.0,0.0,0.0,12.0,0.015810276679841896,0.7058823529411765,12.0,0.015810276679841896,0.7058823529411765,1.1764705882352942,0
1372,SEDICII INNOVATIONS LIMITED,IRELAND,WATERFORD,http://www.sedicii.com,938487514,1,INCEPTION,1331.0,126.36964688204358,0.8631647211413749,0.5424492862509391,0.377160030052592,0.06987227648384674,0.010518407212622089,,79086.0,59.41848234410218,51.28793774319066,30.0,0.022539444027047332,0.019455252918287938,426.0,0.27626459143968873,0.32006010518407213,426.0,0.27626459143968873,0.32006010518407213,59.786626596543954,0
396,THRUSTME,FRANCE,PARIS,http://thrustme.fr,910719809,1,INCEPTION,476.0,157.07983193277312,0.29310344827586204,0.31512605042016806,0.5357142857142857,0.08823529411764706,0.058823529411764705,0.0021008403361344537,2662.0,5.592436974789916,1.6391625615763548,57.0,0.11974789915966387,0.035098522167487683,1917.0,1.1804187192118227,4.027310924369748,1917.0,1.1804187192118227,4.027310924369748,9.878151260504202,0
1678,NICAST LTD,ISRAEL,LOD,http://www.nicast.com,986601745,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1464,GREENSPIDER GMBH,GERMANY,GERMERING,http://www.greenspider.eu,946040710,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1401,APRIA SYSTEMS S.L.,SPAIN,REVILLA DE CAMARGO CANTABRIA,http://www.apriasystems.es,939080184,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
1491,NORWEGIAN LOBSTER FARM AS,NORWAY,FINNOY,http://www.norwegian-lobster-farm.com,950361575,1,INCEPTION,,,,,,,,,,,,,,,,,,,,,,0
